game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021300281,1,1610612764,WAS,9,10,0.474,22,46,13,14,83,0.398,56,0.447,27,0.296,41,0.756,26,105,1174,1193,202007,-4,0
0021300282,0,1610612739,CLE,11,10,0.524,19,47,16,11,94,0.404,74,0.446,20,0.25,17,0.471,11,89,1152,2714,202037,-19,0
0021300282,1,1610612737,ATL,6,13,0.316,31,50,14,12,91,0.516,68,0.573,23,0.348,11,0.545,18,108,1152,2714,202037,19,1
0021300283,0,1610612743,DEN,9,12,0.429,11,42,15,14,77,0.442,60,0.467,17,0.353,29,0.828,19,98,1176,2003,202053,-8,0
0021300283,1,1610612738,BOS,11,8,0.579,25,37,10,9,83,0.518,63,0.587,20,0.3,18,0.778,18,106,1176,2003,202053,8,1
0021300284,0,1610612753,ORL,5,13,0.278,19,31,4,12,70,0.429,45,0.445,25,0.4,20,0.65,19,83,1185,1194,200834,-38,0
0021300284,1,1610612752,NYK,6,13,0.316,25,45,10,10,83,0.53,49,0.551,34,0.5,19,0.842,20,121,1185,1194,200834,38,1
0021300285,0,1610612744,GSW,11,9,0.55,10,43,10,22,76,0.355,60,0.416,16,0.125,34,0.794,27,83,1147,2004,201246,-22,0
0021300285,1,1610612745,HOU,14,7,0.667,15,52,14,15,83,0.446,55,0.564,28,0.214,39,0.641,21,105,1147,2004,201246,22,1
0021300286,0,1610612760,OKC,9,10,0.474,20,41,7,14,77,0.506,56,0.571,21,0.333,30,0.8,22,109,1662,2882,201637,14,1
0021300286,1,1610612740,NOP,14,4,0.778,19,49,19,16,88,0.375,72,0.417,16,0.188,34,0.765,21,95,1662,2882,201637,-14,0
0021300287,0,1610612761,TOR,11,9,0.55,15,36,11,8,87,0.402,68,0.441,19,0.263,25,0.88,26,97,1179,101284,200832,-9,0
0021300287,1,1610612756,PHX,6,12,0.333,16,53,18,16,82,0.451,59,0.474,23,0.391,32,0.719,27,106,1179,101284,200832,9,1
0021300288,0,1610612762,UTA,17,3,0.85,17,39,18,16,93,0.419,82,0.426,11,0.364,19,0.842,22,98,1164,2715,202000,-32,0
0021300288,1,1610612757,POR,4,17,0.19,26,50,17,21,83,0.554,60,0.483,23,0.739,24,0.875,17,130,1164,2715,202000,32,1
0021300289,0,1610612747,LAL,10,9,0.526,24,36,10,12,86,0.477,54,0.537,32,0.375,18,0.667,20,106,1148,2529,101283,6,1
0021300289,1,1610612758,SAC,4,13,0.235,25,51,18,15,86,0.43,64,0.421,22,0.455,22,0.727,19,100,1148,2529,101283,-6,0
0021300290,0,1610612743,DEN,12,8,0.6,21,52,20,11,83,0.422,61,0.46,22,0.318,34,0.765,17,103,2530,201640,202049,11,1
0021300290,1,1610612755,PHI,7,14,0.333,19,38,11,13,88,0.455,72,0.514,16,0.188,14,0.643,24,92,2530,201640,202049,-11,0
0021300291,0,1610612746,LAC,7,13,0.35,24,45,10,13,87,0.322,52,0.404,35,0.2,26,0.731,21,82,1664,1192,200833,-6,0
0021300291,1,1610612739,CLE,13,8,0.619,18,60,16,15,83,0.373,69,0.391,14,0.286,30,0.733,21,88,1664,1192,200833,6,1
0021300292,0,1610612765,DET,8,10,0.444,15,51,13,18,80,0.425,61,0.361,19,0.632,15,0.8,20,92,1199,2714,2716,17,1
0021300292,1,1610612741,CHI,10,10,0.5,17,44,11,13,90,0.333,72,0.375,18,0.167,15,0.8,11,75,1199,2714,2716,-17,0
0021300293,0,1610612744,GSW,12,9,0.571,24,47,15,10,88,0.5,70,0.514,18,0.444,14,0.857,20,108,1153,2002,2532,26,1
0021300293,1,1610612763,MEM,9,10,0.474,13,40,17,8,85,0.365,75,0.387,10,0.2,22,0.818,10,82,1153,2002,2532,-26,0
0021300294,0,1610612748,MIA,15,5,0.75,23,44,7,20,78,0.551,60,0.65,18,0.222,19,0.684,28,103,1146,1198,202041,21,1
0021300294,1,1610612750,MIN,9,11,0.45,13,45,17,18,82,0.293,60,0.317,22,0.227,39,0.744,15,82,1146,1198,202041,-21,0
0021300295,0,1610612751,BKN,6,14,0.3,16,41,11,8,74,0.459,56,0.517,18,0.278,23,0.739,21,90,2001,2534,201638,8,1
0021300295,1,1610612749,MIL,4,16,0.2,20,36,8,11,73,0.411,53,0.434,20,0.35,22,0.682,19,82,2001,2534,201638,-8,0
0021300296,0,1610612754,IND,18,2,0.9,22,41,8,14,71,0.535,52,0.557,19,0.474,28,0.929,16,111,1662,2004,201246,11,1
0021300296,1,1610612759,SAS,15,4,0.789,24,34,10,11,91,0.451,65,0.431,26,0.5,6,0.833,21,100,1662,2004,201246,-11,0
0021300297,0,1610612758,SAC,5,13,0.278,26,49,13,10,94,0.415,79,0.456,15,0.2,38,0.816,26,112,1179,2148,200832,10,1
0021300297,1,1610612762,UTA,4,18,0.182,20,50,12,16,89,0.404,70,0.399,19,0.421,30,0.733,32,102,1179,2148,200832,-10,0
0021300298,0,1610612742,DAL,13,8,0.619,26,36,7,12,87,0.529,71,0.536,16,0.5,11,0.727,21,108,1162,1201,201245,2,1
0021300298,1,1610612757,POR,17,4,0.81,22,50,17,16,87,0.448,57,0.526,30,0.3,24,0.792,13,106,1162,1201,201245,-2,0
0021300299,0,1610612738,BOS,10,12,0.455,22,46,7,16,72,0.542,47,0.532,25,0.56,27,0.815,19,114,1151,1174,1204,41,1
