game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021400295,1,1610612737,ATL,9,11,0.45,26,43,11,12,87,0.414,60,0.434,27,0.37,19,0.737,15,96,1195,2003,201246,12,1
0021400296,0,1610612748,MIA,16,4,0.8,21,30,10,11,80,0.487,64,0.53,16,0.313,8,0.5,12,87,1153,2715,202000,-16,0
0021400296,1,1610612763,MEM,9,11,0.45,24,38,7,12,73,0.589,60,0.583,13,0.615,11,0.818,14,103,1153,2715,202000,16,1
0021400297,0,1610612760,OKC,7,13,0.35,20,50,16,15,87,0.448,66,0.5,21,0.286,17,0.706,24,96,1164,1363,1204,2,1
0021400297,1,1610612765,DET,3,18,0.143,25,39,8,12,76,0.447,53,0.509,23,0.304,28,0.679,21,94,1164,1363,1204,-2,0
0021400298,0,1610612749,MIL,16,6,0.727,17,36,11,17,84,0.5,69,0.551,15,0.267,17,0.824,18,102,1162,1168,202041,-23,0
0021400298,1,1610612742,DAL,11,11,0.5,29,36,8,11,84,0.583,53,0.698,31,0.387,19,0.789,14,125,1162,1168,202041,23,1
0021400299,0,1610612757,POR,4,18,0.182,21,44,16,9,85,0.424,57,0.457,28,0.357,29,0.724,17,103,1662,101283,202053,4,1
0021400299,1,1610612752,NYK,16,4,0.8,20,37,4,13,79,0.519,60,0.6,19,0.263,14,0.857,23,99,1662,101283,202053,-4,0
0021400300,0,1610612740,NOP,9,10,0.474,28,50,9,15,83,0.518,65,0.538,18,0.444,15,0.667,14,104,1152,2004,101284,17,1
0021400300,1,1610612747,LAL,5,16,0.238,18,34,7,7,90,0.4,71,0.437,19,0.263,15,0.667,15,87,1152,2004,101284,-17,0
0021400301,0,1610612737,ATL,7,14,0.333,27,47,6,16,77,0.519,56,0.553,21,0.429,27,0.704,20,108,1147,2882,202027,16,1
0021400301,1,1610612754,IND,14,6,0.7,23,42,8,17,84,0.44,57,0.491,27,0.333,17,0.529,22,92,1147,2882,202027,-16,0
0021400302,0,1610612738,BOS,7,12,0.368,27,46,14,17,102,0.461,80,0.475,22,0.409,32,0.906,30,132,1194,1198,200832,-1,0
0021400302,1,1610612764,WAS,14,6,0.7,32,49,11,23,94,0.521,78,0.538,16,0.438,34,0.824,26,133,1194,1198,200832,1,1
0021400303,0,1610612739,CLE,8,11,0.421,25,55,20,13,90,0.478,65,0.523,25,0.36,22,0.682,17,110,1174,2002,201638,22,1
0021400303,1,1610612751,BKN,12,7,0.632,25,33,10,12,81,0.444,62,0.515,19,0.211,19,0.632,18,88,1174,2002,201638,-22,0
0021400304,0,1610612743,DEN,9,12,0.429,21,49,19,13,104,0.413,74,0.445,30,0.333,15,0.733,28,107,1662,101283,202053,-5,0
0021400304,1,1610612761,TOR,16,5,0.762,21,44,8,14,81,0.506,48,0.666,33,0.273,29,0.724,16,112,1662,101283,202053,5,1
0021400305,0,1610612744,GSW,18,2,0.9,24,51,15,17,91,0.462,69,0.537,22,0.227,14,0.929,18,102,1153,2714,202000,16,1
0021400305,1,1610612750,MIN,4,16,0.2,22,49,18,19,88,0.364,77,0.39,11,0.182,29,0.69,10,86,1153,2714,202000,-16,0
0021400306,0,1610612762,UTA,11,10,0.524,20,35,11,13,79,0.405,62,0.468,17,0.176,37,0.676,26,92,1664,101284,203593,-9,0
0021400306,1,1610612758,SAC,5,16,0.238,18,45,10,16,74,0.473,66,0.485,8,0.375,36,0.778,24,101,1664,101284,203593,9,1
0021400307,0,1610612756,PHX,15,5,0.75,32,43,7,16,91,0.484,54,0.52,37,0.432,20,0.8,28,120,1199,200834,202049,-1,0
0021400307,1,1610612746,LAC,12,10,0.545,27,45,10,11,96,0.458,65,0.538,31,0.29,30,0.8,22,121,1199,200834,202049,1,1
0021400308,0,1610612761,TOR,13,7,0.65,26,35,12,15,82,0.512,59,0.593,23,0.304,10,1.0,24,101,1164,1204,1363,-4,0
0021400308,1,1610612739,CLE,16,6,0.727,27,31,12,11,79,0.494,53,0.567,26,0.346,21,0.857,17,105,1164,1204,1363,4,1
0021400309,0,1610612757,POR,17,4,0.81,25,47,10,13,84,0.488,63,0.508,21,0.429,8,0.875,12,98,1168,201640,203592,12,1
0021400309,1,1610612765,DET,3,19,0.136,23,47,17,6,97,0.351,75,0.387,22,0.227,16,0.813,8,86,1168,201640,203592,-12,0
0021400310,0,1610612742,DAL,17,4,0.81,19,43,12,16,85,0.447,45,0.444,40,0.45,14,0.786,22,105,1830,2529,202058,-9,0
0021400310,1,1610612763,MEM,16,7,0.696,20,41,12,5,85,0.482,71,0.478,14,0.5,29,0.862,17,114,1830,2529,202058,9,1
0021400311,0,1610612752,NYK,10,10,0.5,19,30,6,13,78,0.474,59,0.474,19,0.474,13,0.769,20,93,1151,1195,203591,-11,0
0021400311,1,1610612740,NOP,4,19,0.174,22,43,12,11,80,0.5,65,0.554,15,0.267,26,0.769,14,104,1151,1195,203591,11,1
0021400312,0,1610612749,MIL,11,12,0.478,19,31,9,14,84,0.405,63,0.477,21,0.19,35,0.829,25,101,1148,1188,2005,-13,0
0021400312,1,1610612760,OKC,8,13,0.381,23,54,15,20,82,0.5,61,0.607,21,0.19,34,0.824,28,114,1148,1188,2005,13,1
0021400313,0,1610612748,MIA,12,11,0.522,25,34,9,11,80,0.537,63,0.539,17,0.529,12,0.667,14,103,1152,2004,202037,6,1
0021400313,1,1610612756,PHX,10,11,0.476,24,37,10,22,77,0.481,42,0.477,35,0.486,9,0.667,20,97,1152,2004,202037,-6,0
0021400314,0,1610612759,SAS,15,6,0.714,23,37,11,13,84,0.464,64,0.546,20,0.2,23,0.609,21,96,1199,200834,202049,-4,0
0021400314,1,1610612762,UTA,6,16,0.273,18,43,8,18,80,0.5,66,0.545,14,0.286,22,0.727,23,100,1199,200834,202049,4,1
0021400315,0,1610612758,SAC,6,16,0.273,20,48,9,16,70,0.457,55,0.454,15,0.467,37,0.649,25,95,1176,201245,201639,-3,0
0021400315,1,1610612747,LAL,11,11,0.5,27,45,14,5,96,0.396,71,0.465,25,0.2,25,0.68,23,98,1176,201245,201639,3,1
0021400316,0,1610612738,BOS,7,13,0.35,26,45,6,14,87,0.437,64,0.516,23,0.217,10,0.6,27,87,1162,1204,2714,-9,0
0021400316,1,1610612766,CHA,6,15,0.286,18,44,7,10,84,0.417,70,0.458,14,0.214,29,0.793,14,96,1162,1204,2714,9,1
0021400317,0,1610612746,LAC,7,15,0.318,25,50,10,12,88,0.477,64,0.546,24,0.292,14,0.857,17,103,1174,1198,201637,7,1
0021400317,1,1610612754,IND,16,5,0.762,27,43,12,11,89,0.393,62,0.419,27,0.333,22,0.773,18,96,1174,1198,201637,-7,0
0021400318,0,1610612764,WAS,9,15,0.375,26,41,8,9,81,0.506,69,0.521,12,0.417,9,0.444,13,91,2001,202007,202056,2,1
0021400318,1,1610612753,ORL,15,6,0.714,13,39,8,8,84,0.452,69,0.449,15,0.467,9,0.667,12,89,2001,202007,202056,-2,0
0021400319,0,1610612755,PHI,15,6,0.714,21,39,7,18,72,0.417,47,0.511,25,0.24,22,0.591,18,79,1193,1194,204058,-16,0
0021400319,1,1610612737,ATL,2,19,0.095,26,52,16,14,91,0.418,61,0.46,30,0.333,13,0.692,16,95,1193,1194,204058,16,1
0021400320,0,1610612751,BKN,8,12,0.4,16,44,15,11,88,0.33,74,0.352,14,0.214,24,0.792,25,80,1662,101283,202053,-25,0
0021400320,1,1610612741,CHI,13,8,0.619,21,57,15,15,79,0.468,57,0.508,22,0.364,32,0.719,18,105,1662,101283,202053,25,1
0021400321,0,1610612757,POR,5,16,0.238,20,38,11,20,80,0.388,45,0.467,35,0.286,12,0.833,25,82,1164,2003,202027,-8,0
0021400321,1,1610612750,MIN,17,5,0.773,22,56,20,18,81,0.395,69,0.449,12,0.083,33,0.758,19,90,1164,2003,202027,8,1
0021400322,0,1610612752,NYK,16,6,0.727,22,36,10,17,76,0.487,61,0.508,15,0.4,17,0.882,25,95,1146,2882,202041,-14,0
0021400322,1,1610612759,SAS,4,20,0.167,22,35,8,9,73,0.507,54,0.5,19,0.526,30,0.833,16,109,1146,2882,202041,14,1
0021400323,0,1610612740,NOP,10,11,0.476,16,45,16,11,88,0.455,70,0.472,18,0.389,24,0.833,20,107,2534,1188,2005,-5,0
0021400323,1,1610612742,DAL,17,7,0.708,17,29,5,8,83,0.53,62,0.564,21,0.429,17,0.882,18,112,2534,1188,2005,5,1
0021400324,0,1610612745,HOU,19,2,0.905,15,44,12,15,90,0.411,55,0.509,35,0.257,15,0.667,17,93,1147,101284,203177,-12,0
0021400324,1,1610612744,GSW,16,5,0.762,21,43,6,15,81,0.494,58,0.552,23,0.348,20,0.85,16,105,1147,101284,203177,12,1
0021400325,0,1610612748,MIA,10,12,0.455,18,42,16,10,82,0.366,60,0.384,22,0.318,21,0.714,20,82,1176,201245,201639,-20,0
0021400325,1,1610612743,DEN,10,12,0.455,21,50,17,10,85,0.447,62,0.484,23,0.348,27,0.667,18,102,1176,201245,201639,20,1
0021400326,0,1610612739,CLE,13,8,0.619,20,48,15,14,85,0.365,57,0.387,28,0.321,30,0.767,20,94,1153,1201,2532,-9,0
0021400326,1,1610612760,OKC,9,13,0.409,22,46,11,11,87,0.437,61,0.509,26,0.269,22,0.909,23,103,1153,1201,2532,9,1
0021400327,0,1610612745,HOU,11,12,0.478,18,42,14,14,95,0.4,51,0.451,44,0.341,31,0.71,27,113,1152,2004,201246,4,1
0021400327,1,1610612758,SAC,17,5,0.773,22,44,11,21,84,0.464,66,0.469,18,0.444,34,0.676,23,109,1152,2004,201246,-4,0
0021400328,0,1610612757,POR,14,8,0.636,20,37,11,10,88,0.489,64,0.485,24,0.5,11,0.727,17,106,1174,1198,202037,-9,0
0021400328,1,1610612741,CHI,17,6,0.739,18,47,14,7,88,0.5,73,0.534,15,0.333,28,0.786,11,115,1174,1198,202037,9,1
0021400329,0,1610612746,LAC,16,6,0.727,14,37,12,18,75,0.427,55,0.473,20,0.3,31,0.839,20,96,1193,101283,202000,-8,0
0021400329,1,1610612764,WAS,16,6,0.727,28,37,9,14,80,0.487,64,0.468,16,0.563,21,0.81,25,104,1193,101283,202000,8,1
0021400330,0,1610612753,ORL,16,6,0.727,14,46,9,18,77,0.39,51,0.412,26,0.346,16,0.75,27,81,1148,2715,203591,-6,0
0021400330,1,1610612737,ATL,9,16,0.36,24,42,5,12,78,0.372,49,0.409,29,0.31,27,0.741,12,87,1148,2715,203591,6,1
0021400331,0,1610612752,NYK,7,14,0.333,26,40,11,13,81,0.494,65,0.523,16,0.375,18,0.833,20,101,2002,2530,203592,6,1
0021400331,1,1610612738,BOS,5,20,0.2,28,41,12,17,85,0.435,63,0.476,22,0.318,18,0.778,18,95,2002,2530,203592,-6,0
0021400332,0,1610612755,PHI,9,12,0.429,18,37,10,23,69,0.319,41,0.268,28,0.393,20,0.75,20,70,1188,1830,202056,-18,0
0021400332,1,1610612751,BKN,2,20,0.091,25,47,13,17,81,0.444,61,0.508,20,0.25,17,0.647,15,88,1188,1830,202056,18,1
0021400333,0,1610612754,IND,17,6,0.739,24,39,6,12,80,0.412,58,0.43,22,0.364,23,0.87,22,94,1151,200834,202026,-12,0
0021400333,1,1610612761,TOR,7,16,0.304,21,52,16,10,91,0.418,65,0.431,26,0.385,22,0.909,23,106,1151,200834,202026,12,1
0021400334,0,1610612766,CHA,6,16,0.273,16,49,13,14,98,0.418,81,0.432,17,0.353,27,0.704,29,107,2001,2003,201637,-6,0
0021400334,1,1610612763,MEM,18,4,0.818,21,47,7,20,85,0.459,72,0.458,13,0.462,38,0.763,22,113,2001,2003,201637,6,1
0021400335,0,1610612760,OKC,5,17,0.227,23,47,16,17,88,0.511,64,0.609,24,0.25,20,0.75,23,111,101284,202007,202035,19,1
0021400335,1,1610612750,MIN,10,13,0.435,21,31,9,15,78,0.462,71,0.493,7,0.143,29,0.655,16,92,101284,202007,202035,-19,0
0021400336,0,1610612739,CLE,11,11,0.5,22,40,11,6,89,0.494,67,0.537,22,0.364,23,0.783,19,114,1194,202058,202041,-5,0
0021400336,1,1610612740,NOP,13,9,0.591,21,39,6,7,79,0.557,51,0.627,28,0.429,25,0.76,15,119,1194,202058,202041,5,1
0021400337,0,1610612765,DET,4,19,0.174,17,47,13,18,84,0.476,69,0.521,15,0.267,27,0.778,18,105,1662,201639,202027,2,1
0021400337,1,1610612756,PHX,12,12,0.5,16,37,10,17,83,0.47,52,0.558,31,0.323,19,0.789,24,103,1662,201639,202027,-2,0
0021400338,0,1610612748,MIA,11,12,0.478,19,35,7,9,72,0.5,52,0.558,20,0.35,31,0.677,16,100,1147,201640,203177,5,1
0021400338,1,1610612762,UTA,6,17,0.261,16,44,12,11,77,0.442,49,0.531,28,0.286,22,0.864,18,95,1147,201640,203177,-5,0
0021400339,0,1610612747,LAL,16,7,0.696,27,49,14,14,96,0.458,72,0.444,24,0.5,15,0.8,19,112,1162,1363,200832,2,1
0021400339,1,1610612759,SAS,7,16,0.304,23,47,12,19,90,0.467,59,0.509,31,0.387,21,0.667,16,110,1162,1363,200832,-2,0
0021400340,0,1610612744,GSW,17,8,0.68,21,45,9,13,83,0.446,51,0.529,32,0.313,27,0.778,24,105,1199,201638,202049,7,1
0021400340,1,1610612742,DAL,20,2,0.909,14,53,17,15,89,0.404,64,0.484,25,0.2,30,0.7,23,98,1199,201638,202049,-7,0
0021400341,0,1610612751,BKN,10,12,0.455,29,43,4,13,72,0.583,49,0.53,23,0.696,20,0.7,24,114,2534,202007,203593,27,1
